-0.001	0
0.001	1
1.001	0
2.7576147455705704	0
2.75961474557057	1
3.75961474557057	0
5.516251289458753	0
5.518251289458754	1
6.518251289458753	0
8.274887833346938	0
8.276887833346937	1
9.276887833346937	0
9.654162508655805	0
9.656162508655804	1
10.656162508655804	0
11.033480780599897	0
11.035480780599896	2
11.55072513257893	2
11.55272513257893	3
11.723139916571942	3
11.72513991657194	4
12.035480780599896	2
12.067969484557965	2
12.069969484557964	4
12.412799052543988	4
12.414799052543987	6
12.55272513257893	5
12.585213836537	5
12.587213836536998	6
12.72513991657194	5
13.069969484557964	3
13.102458188516033	3
13.104458188516032	4
13.414799052543987	2
13.447287756502057	2
13.449287756502056	3
13.587213836536998	2
13.79211732448808	2
13.794117324488079	4
14.104458188516032	3
14.309361676467114	3
14.311361676467113	4
14.449287756502056	3
14.481776460460125	3
14.483776460460124	4
14.794117324488079	2
14.826606028446148	2
14.828606028446147	4
15.171435596432172	4
15.17343559643217	6
15.311361676467113	5
15.343850380425183	5
15.345850380425182	6
15.483776460460124	5
15.828606028446147	3
15.861094732404217	3
15.863094732404216	4
16.17343559643217	2
16.205924300390237	2
16.20792430039024	3
16.345850380425183	2
16.55075386837626	2
16.55275386837626	4
16.863094732404218	3
17.067998220355292	3
17.069998220355295	4
17.20792430039024	3
17.240413004348305	3
17.242413004348307	4
17.55275386837626	2
17.585242572334327	2
17.58724257233433	4
17.93007214032035	4
17.93207214032035	6
18.069998220355295	5
18.10248692431336	5
18.104486924313363	6
18.242413004348307	5
18.58724257233433	3
18.619731276292395	3
18.621731276292397	4
18.93207214032035	2
18.964560844278417	2
18.96656084427842	3
19.104486924313363	2
19.309390412264438	2
19.31139041226444	4
19.621731276292397	3
19.826634764243472	3
19.828634764243475	4
19.96656084427842	3
19.999049548236485	3
20.001049548236487	4
20.31139041226444	2
20.343879116222507	2
20.34587911622251	4
20.688708684208528	4
20.69070868420853	6
20.828634764243475	5
21.001049548236487	4
21.03353825219455	4
21.035538252194552	6
21.205953036187562	6
21.207953036187565	7
21.34587911622251	5
21.69070868420853	3
21.723197388166597	3
21.7251973881666	4
22.035538252194552	2
22.068026956152618	2
22.07002695615262	5
22.207953036187565	4
22.41285652413864	4
22.414856524138642	5
22.585271308131652	5
22.587271308131655	7
22.7251973881666	6
22.757686092124665	6
22.759686092124667	7
23.07002695615262	4
23.102515660110686	4
23.10451566011069	6
23.414856524138642	5
23.447345228096708	5
23.44934522809671	7
23.587271308131655	5
23.61976001208972	5
23.621760012089723	6
23.759686092124667	5
23.792174796082733	5
23.794174796082736	6
24.10451566011069	4
24.137004364068755	4
24.139004364068757	5
24.309419148061767	5
24.31141914806177	7
24.44934522809671	5
24.621760012089723	4
24.794174796082736	3
24.8266635000408	3
24.828663500040804	5
25.139004364068757	4
25.171493068026823	4
25.173493068026826	5
25.31141914806177	3
25.343907852019836	3
25.345907852019838	5
25.51632263601285	5
25.51832263601285	6
25.828663500040804	4
25.86115220399887	4
25.863152203998872	6
26.173493068026826	5
26.20598177198489	5
26.207981771984894	7
26.345907852019838	5
26.378396555977904	5
26.380396555977907	6
26.51832263601285	5
26.550811339970917	5
26.55281133997092	6
26.863152203998872	4
26.89564090795694	4
26.89764090795694	6
27.06805569194995	6
27.070055691949953	8
27.207981771984894	6
27.240470475942963	6
27.242470475942966	7
27.380396555977907	6
27.55281133997092	5
27.585300043928985	5
27.587300043928987	7
27.89764090795694	5
27.930129611915007	5
27.93212961191501	6
28.070055691949953	4
28.10254439590802	4
28.10454439590802	6
28.242470475942966	5
28.274959179901032	5
28.276959179901034	6
28.587300043928987	4
28.619788747887053	4
28.621788747887056	6
28.93212961191501	5
28.964618315873075	5
28.966618315873077	7
29.10454439590802	5
29.137033099866088	5
29.13903309986609	6
29.276959179901034	5
29.3094478838591	5
29.311447883859103	6
29.621788747887056	4
29.65427745184512	4
29.656277451845124	6
29.826692235838134	6
29.828692235838137	8
29.966618315873077	6
29.999107019831147	6
30.00110701983115	7
30.13903309986609	6
30.311447883859103	5
30.34393658781717	5
30.34593658781717	7
30.51635137181018	7
30.518351371810184	8
30.656277451845124	6
30.688766155803194	6
30.690766155803196	7
30.828692235838137	5
31.00110701983115	4
31.033595723789215	4
31.035595723789218	6
31.34593658781717	4
31.378425291775237	4
31.38042529177524	6
31.518351371810184	5
31.690766155803196	4
31.72325485976126	4
31.72525485976126	6
32.035595723789214	4
32.06806262942967	4
32.070062629429664	5
32.24047741342268	5
32.24247741342268	7
32.326684805419184	7
32.32868480541918	8
32.38042529177524	6
32.41289219741569	6
32.41489219741568	8
32.72525485976126	6
32.75772176540171	6
32.75972176540171	8
32.930136549394724	8
32.93213654939472	10
33.070062629429664	9
33.10255133338774	9
33.10455133338773	12
33.24247741342268	10
33.32868480541918	9
